condition,image,image_id,arrival_stage,class_id,presentations,historical_reviews,current_reviews,first_step,last_step,last_stage,mean_step_gap,median_step_gap,p90_step_gap,minimum_step_gap,maximum_step_gap,last_confidence,last_quality,next_due_clock,mean_lateness,censored_wait_steps,next_review_censored,terminal_overdue_ticks,no_historical_review
uniform_h4096,10252,6ecc4c0331db716f41af4a1a7ee422715581c3cf50c34e8b79730a9521c322c5,35,136,25,9,15,8667,11157,43,103.75,32.0,282.49999999999994,1.0,592.0,0.5651326179504395,,,,2093,True,,False
uniform_h4096,10253,6ecf02905f28311b8b35dd2fe8298d54e95a7a2b3410d5c19c9e9df415313f54,37,145,24,10,13,9263,12934,49,159.6086956521739,20.0,524.8000000000001,3.0,646.0,0.9605326056480408,,,,316,True,,False
uniform_h4096,10254,6ed2bd7db8542cd6606c2f5ca1f4c6b3d32fbb47ecfdff9b9b550b5be8ce580b,19,72,24,14,9,4105,12953,49,384.69565217391306,346.0,914.8000000000002,3.0,1287.0,0.9977845549583435,,,,297,True,,False
uniform_h4096,10255,6ed4ee89d1b8208016cd6b29fca7367a798ed973baa0fa6925fe0d7f9f33cca7,1,1,59,57,1,5,13160,50,226.81034482758622,119.5,478.0,5.0,1866.0,0.9974266886711121,,,,90,True,,False
uniform_h4096,10256,6ed7f04b6f6142315f3e4c8ca07b096109b358caaae8557547a0e964364c4543,17,65,39,29,9,3534,13030,50,249.89473684210526,183.5,588.1,4.0,772.0,0.9928821325302124,,,,220,True,,False
uniform_h4096,10257,6eda65a01ac0f882d919f921eb40ada3a74e90bd040e3d0ea009d4cbfea0710b,26,102,19,14,4,6088,12196,47,339.3333333333333,319.0,658.1000000000003,8.0,983.0,0.9851086139678955,,,,1054,True,,False
uniform_h4096,10258,6eda9471951a6ca1a672482b8e9ed0ea8276ae1d6e12cea6114cd470ebbc5820,15,57,45,32,12,2958,13099,50,230.47727272727272,119.0,571.1000000000001,1.0,1187.0,0.9970101714134216,,,,151,True,,False
uniform_h4096,10259,6edd4aab056b5ebb80dedc3220d669b7b3edd49d910a01eba20832af184e77b7,35,138,18,7,10,8671,12203,47,207.76470588235293,54.0,789.8000000000001,4.0,877.0,0.19574086368083954,,,,1047,True,,False
uniform_h4096,10260,6eddb164e577836e7c44f6bb675883d281efb258a8776bc3fb33b72911b99981,42,166,17,5,11,10700,13183,50,155.1875,21.0,387.5,4.0,1360.0,0.2477906048297882,,,,67,True,,False
uniform_h4096,10261,6ede7162b13b647a8bdf3a3a214b4f0217fc3464a4d6db3ce53ee7ef57e85f29,3,9,59,54,4,98,13238,50,226.55172413793105,77.0,678.600000000001,1.0,1804.0,0.38114580512046814,,,,12,True,,False
uniform_h4096,10262,6ee264169a8b3a605a3979b4212df23f4007a56d236179d8e426c72a94d72e10,4,15,68,65,2,197,13223,50,194.4179104477612,102.0,462.99999999999994,1.0,1085.0,0.9963997602462769,,,,27,True,,False
uniform_h4096,10263,6ee8c95437d874582ea895076f14dac698d872ad623ab6b4890e34331785da02,49,192,13,0,12,12686,12904,49,18.166666666666668,8.0,39.400000000000006,1.0,86.0,0.9944421648979187,,,,346,True,,True
uniform_h4096,10264,6eef106b55f513342d36fb0b2a2247dc497a40fcccee4a461047d4a20b84ef50,19,75,42,28,13,4101,13144,50,220.5609756097561,76.0,477.0,1.0,1601.0,0.9967986345291138,,,,106,True,,False
uniform_h4096,10265,6eef33101c304a056b0008661d06f38555db0bc72ee5a2495d510604f9777a09,46,183,15,4,10,11826,12944,49,79.85714285714286,15.0,272.4000000000002,5.0,512.0,0.8561031222343445,,,,306,True,,False
uniform_h4096,10266,6ef1b2716d0b9752828faa532c3ba5720328a92592c5828f81c0ae37a264b09f,7,26,55,42,12,723,12157,47,211.74074074074073,80.5,578.8000000000002,1.0,1429.0,0.9911901354789734,,,,1093,True,,False
uniform_h4096,10267,6ef90406e7936066dde8a7613ab4bdd110ce8c5c448ae3771b5e1f21cf47579f,42,167,19,4,14,10700,13136,50,135.33333333333334,22.5,294.9,1.0,1445.0,0.5736377239227295,,,,114,True,,False
uniform_h4096,10268,6efb742a3748ffa945c95c2d667fab02d972512215207467ad9e59bb78fcf9f4,28,111,40,22,17,6662,13088,50,164.76923076923077,49.0,516.4000000000003,1.0,844.0,0.9975398778915405,,,,162,True,,False
uniform_h4096,10269,6f0245c55d11c79caf44eb75674be1e510fc40c3c9d9946952a1b4c23533dde7,13,49,38,28,9,2379,13125,50,290.43243243243245,136.0,814.8,1.0,1228.0,0.9246740341186523,,,,125,True,,False
uniform_h4096,10270,6f03c1866d0f378757d136a23ea11191a45f23b1c3a12ca06fbf0ae6adcfb57b,31,121,25,15,9,7545,12995,50,227.08333333333334,84.0,492.8999999999999,1.0,2086.0,0.009030473418533802,,,,255,True,,False
uniform_h4096,10271,6f0441af33bbe6588de26a22c8aaebcdd9426bfe765f891a9a0d9703e510ed27,21,81,33,17,15,4671,12123,47,232.875,83.0,792.9000000000002,1.0,1543.0,0.00173349364195019,,,,1127,True,,False
uniform_h4096,10272,6f076297503fbe5acedee4e2812ded27dee875ce6e41ce14fa3a7362e79f765b,3,9,69,62,6,102,13107,50,191.25,77.0,441.20000000000016,1.0,1789.0,0.9998804926872253,,,,143,True,,False
uniform_h4096,10273,6f0ae83ffa42b4e0006937c843cd31e9e1b2bbd81fd13ca0eec9e5eff96227a3,13,48,43,32,10,2378,13131,50,256.0238095238095,148.0,539.1,6.0,1853.0,0.041993193328380585,,,,119,True,,False
uniform_h4096,10274,6f0b3a67f17f8bce37c97a9beb45a4a67c119f9e4679d038784553a95f8bcebc,21,80,24,18,5,4666,12822,49,354.60869565217394,176.0,732.0,15.0,1549.0,0.9979788661003113,,,,428,True,,False
uniform_h4096,10275,6f0f519c0c0564edc9d6e66cf61bc7c9c52278df94d63454b79ad99000c2fce4,4,14,61,54,6,204,13131,50,215.45,111.5,514.3000000000002,3.0,974.0,0.9937201142311096,,,,119,True,,False
uniform_h4096,10276,6f13c46f9520cabff53330e8fbbec6439136cde20f0d165976610590af695e35,30,116,23,14,8,7234,13081,50,265.77272727272725,113.5,676.4000000000004,1.0,1648.0,0.9997377991676331,,,,169,True,,False
uniform_h4096,10277,6f143ee9cc1b1fbdfb0bdbcee4eed47544bb7829fa1b0ec282c2ddbd18e24613,48,189,19,0,18,12402,12682,48,15.555555555555555,9.5,31.700000000000014,1.0,78.0,0.9946592450141907,,,,568,True,,True
uniform_h4096,10278,6f151de3ed4581a407e71ee7fbde1a5a2af039f33455fb4faabf632b822f38b6,46,180,13,3,9,11831,12827,49,83.0,33.5,186.9,12.0,380.0,0.99992436170578,,,,423,True,,False
uniform_h4096,10279,6f2230de92424c6b7f2fca470f415e469fed8b4a7189adda1521267c1e316554,10,39,55,43,11,1519,13176,50,215.87037037037038,114.5,579.6000000000001,2.0,1168.0,0.9849157333374023,,,,74,True,,False
uniform_h4096,10280,6f229ee505fc2df2bae7d6f394816f7948a78a05898caa617b2041f081c9667e,23,90,24,10,13,5247,11436,44,269.0869565217391,34.0,939.4000000000001,7.0,1334.0,0.8605071902275085,,,,1814,True,,False
uniform_h4096,10281,6f262dbfd445a59ff6e687d42c3249753372b7e795652e06bf8498e5a4aed471,42,165,21,8,12,10702,12966,49,113.2,30.5,229.60000000000014,2.0,813.0,0.927509069442749,,,,284,True,,False
uniform_h4096,10282,6f2aa27ed37d1df68347d08b6b2c37d2fe5766dfc78eb1bd9f070d3823798328,16,61,37,26,10,3239,12606,48,260.19444444444446,147.0,574.0,3.0,2027.0,0.8640532493591309,,,,644,True,,False
uniform_h4096,10283,6f2b36eb8eca87811491456a760b145d3a3ba0041962bef61af54c0525acf153,13,51,51,41,9,2379,12780,49,208.02,95.5,533.0000000000001,2.0,1610.0,0.9994583129882812,,,,470,True,,False
uniform_h4096,10284,6f2b3ed3b78f622cbb6ac30883836d8e41219f74826bca8d30aee241e547def1,9,32,61,47,13,1227,12588,48,189.35,119.5,472.10000000000025,2.0,1165.0,0.7069677710533142,,,,662,True,,False
uniform_h4096,10285,6f30344d2c8166bff6acb0a8e616baf01eb34cf4041da730aa408ddc8d4253c6,27,104,32,16,15,6380,13034,50,214.6451612903226,58.0,290.0,2.0,2606.0,0.9992452263832092,,,,216,True,,False
uniform_h4096,10286,6f362f8cba5247daa1def0f9b09f8dd979efae0baa3ef14a62d4651a0ee1e74c,11,40,54,41,12,1807,12749,49,206.45283018867926,93.0,470.6000000000002,1.0,1216.0,0.13739459216594696,,,,501,True,,False
uniform_h4096,10287,6f369f20899ce6500654c76551e487b76515629e6548ad7effc4fc9f4d60da20,32,127,21,10,10,7828,12931,49,255.15,54.5,843.2,1.0,1194.0,0.986664891242981,,,,319,True,,False
uniform_h4096,10288,6f3766c19fc5e05e27da759389d9f5467161192fe9519873b9a2eeffc08781ab,14,52,45,34,10,2667,13238,50,240.25,131.5,567.7,4.0,1476.0,0.14319700002670288,,,,12,True,,False
uniform_h4096,10289,6f3c7b0829d1670e441df7c72c9162e72d7d5e714c832e2d999b1dc27ae8eb6c,16,60,40,31,8,3245,13235,50,256.15384615384613,109.0,729.2,2.0,1505.0,0.18960021436214447,,,,15,True,,False
uniform_h4096,10290,6f3dcc30da922594a5e671047c8becfe4a379dace2221c937ed2fa681fdea494,30,119,22,10,11,7239,13184,50,283.0952380952381,56.0,976.0,4.0,1276.0,0.9998433589935303,,,,66,True,,False
uniform_h4096,10291,6f3df3e3982fb2ff556a4044340fb2714f266e91777aee170e8bb8585d13e9cd,28,108,25,16,8,6662,12322,47,235.83333333333334,171.5,582.5,3.0,726.0,0.9992848038673401,,,,928,True,,False
uniform_h4096,10292,6f3f95fa5b31170e9735291c5b42ef11b8d6c282d56eaa73ab6e553dae7adabc,50,199,14,0,13,12969,13224,50,19.615384615384617,10.0,47.60000000000002,3.0,75.0,0.9998741149902344,,,,26,True,,True
uniform_h4096,10293,6f45b19fbc266a935f13fd390f99ee804c95082587dfd6617114253204b85edf,12,44,40,28,11,2094,13174,50,284.1025641025641,198.0,676.4000000000003,1.0,1394.0,0.9790255427360535,,,,76,True,,False
uniform_h4096,10294,6f477f85da3796a6ee87489c4e089e0ebfe4c1ead2cce3980c3f93d0a04d7fb9,47,185,21,2,18,12116,13210,50,54.7,9.0,57.700000000000095,1.0,709.0,0.9998233914375305,,,,40,True,,False
uniform_h4096,10295,6f4b604c1faa2188334947892a7d25c3b40051709fd603ff690e7ec5eee4208f,35,136,26,13,12,8673,13243,50,182.8,43.0,558.6000000000001,1.0,770.0,0.980430543422699,,,,7,True,,False
uniform_h4096,10296,6f4d420a5cab8656aa635eabc55724e06e9340f2b012ffaa9694bf5bf03ee74d,30,117,27,13,13,7231,12390,47,198.42307692307693,45.0,610.5,5.0,1015.0,0.0006158550386317074,,,,860,True,,False
uniform_h4096,10297,6f4ddb34df19a62e61ecc870a24679aa1de55ac7f5f060085617ed6543752871,18,69,39,27,11,3820,10666,41,180.1578947368421,115.0,456.5000000000006,1.0,766.0,0.9971418380737305,,,,2584,True,,False
uniform_h4096,10298,6f50b8c5f9e820ffb77bd318d4594efd5eea639977e8c3f2dd4cada50b1c2ca2,24,92,29,14,14,5533,12642,48,253.89285714285714,29.0,1048.9,2.0,1625.0,0.02543025091290474,,,,608,True,,False
uniform_h4096,10299,6f579d8e2382b9258279b6cd129459ee71aaecbe66661f636e02d941cec9cb7f,45,176,20,2,17,11544,13177,50,85.94736842105263,14.0,162.99999999999955,1.0,701.0,0.8371151089668274,,,,73,True,,False
uniform_h4096,10300,6f589c408fb807cd3fab81e3c378da7714cb60308bb01570c24bcd70c63978fb,11,42,47,32,14,1809,12987,50,243.0,67.5,757.5,1.0,1677.0,0.8897356986999512,,,,263,True,,False
uniform_h4096,10301,6f5ffe0fe0ef591681615f7067a5f96a04f3dbae9e28c35b60bc350af4820605,38,150,21,8,12,9556,13231,50,183.75,33.0,673.5,3.0,1108.0,0.26333850622177124,,,,19,True,,False
uniform_h4096,10302,6f600c829c8c07f7c4778a1eb652689f16b9df777475e9eb06a0d5e2bc603572,35,139,25,11,13,8675,12905,49,176.25,28.5,412.59999999999997,2.0,1691.0,0.9990766644477844,,,,345,True,,False
uniform_h4096,10303,6f60b111f8647d17d68558f7a99cbf01f57f72b0499d1d070fc666b16dc8f619,13,50,36,23,12,2381,13037,50,304.45714285714286,126.0,819.4000000000001,1.0,1879.0,0.9928668737411499,,,,213,True,,False
uniform_h4096,10304,6f6147a8ab89b38b4fa40ce2b2bcb6787f7eb34cfc5cb49ebc4bef8ff3c0419e,25,97,29,14,14,5813,12758,49,248.03571428571428,63.0,648.2000000000003,2.0,1707.0,0.9597468972206116,,,,492,True,,False
uniform_h4096,10305,6f64020c580129b746edd367355cc1065293d614b500446f9f2dbb54f2ea61cd,15,59,35,22,12,2958,12512,48,281.0,139.0,903.1999999999998,1.0,1419.0,0.9998204112052917,,,,738,True,,False
uniform_h4096,10306,6f6604de8bcd09216fbacd1a31aa3276b001b2dec208894d870cee6760323b29,38,149,14,6,7,9556,12879,49,255.6153846153846,73.0,621.0000000000001,1.0,1442.0,1.0,,,,371,True,,False
uniform_h4096,10307,6f679d9d0096316bf4d3dec24e80be6c03f22720122891ba9875aeb547d3ee6a,31,122,27,13,13,7544,12614,48,195.0,40.0,622.0,1.0,973.0,0.9993101358413696,,,,636,True,,False
uniform_h4096,10308,6f6abb016cabf0f9dd324aabbc8d8f72d04c899bf78cf11a114aadf654b4a7f9,31,121,30,18,11,7539,12803,49,181.51724137931035,103.0,453.4,2.0,1103.0,0.9893340468406677,,,,447,True,,False
uniform_h4096,10309,6f6b119b6773fd8a1163d1d71075e4b77eb1c158f11920d8076de3e0cecba90a,4,13,56,50,5,201,12024,46,214.96363636363637,112.0,496.6000000000001,3.0,1559.0,0.9732927083969116,,,,1226,True,,False
uniform_h4096,10310,6f6d8868daba2734765e6689786cc62a3fef66cb04f0b6c0dc189091137fdb14,37,144,18,5,12,9255,13038,50,222.52941176470588,23.0,724.8000000000002,1.0,1215.0,0.9879280924797058,,,,212,True,,False
uniform_h4096,10311,6f765286d8054588f4e94d40c095d20c4933e3b8e2b29fba5094f21b03b39811,6,23,54,47,6,521,12900,49,233.56603773584905,158.0,611.0000000000002,2.0,1138.0,0.9878858923912048,,,,350,True,,False
uniform_h4096,10312,6f7f885276bc718237993529f6c421174685d07c75d5e8ecb78c1f14bea1063f,5,16,54,47,6,346,12556,48,230.37735849056602,107.0,629.0,2.0,1275.0,0.7717735767364502,,,,694,True,,False
uniform_h4096,10313,6f80806f255ee02eebff623366ed449c7386243aecdd9ed249d7058c329076b9,43,170,13,4,8,10986,13077,50,174.25,48.5,181.10000000000002,8.0,1387.0,0.999888002872467,,,,173,True,,False
uniform_h4096,10314,6f8202828968f6d6cbdb1aa1207b82173089724b4740a65d17fcda14323068e6,48,190,12,1,10,12403,13022,50,56.27272727272727,23.0,74.0,2.0,344.0,0.00764438696205616,,,,228,True,,False
uniform_h4096,10315,6f82c5cc2bec40dce259d804e4414f4c0d26609a58b727ddcfb8df9e6cba9c4f,36,143,24,13,10,8960,13054,50,178.0,78.0,430.40000000000003,2.0,726.0,0.9945864677429199,,,,196,True,,False
uniform_h4096,10316,6f8405d692a9634785c02c5351f067f8634b97df0be5024e8a0ee0f9bd24029f,46,183,15,3,11,11827,13169,50,95.85714285714286,9.5,270.3000000000001,1.0,689.0,0.994864284992218,,,,81,True,,False
uniform_h4096,10317,6f848d140f657151e96408f653272841da582dd849b923149355a5e2b7fbe7d1,27,106,26,13,12,6377,13185,50,272.32,25.0,843.0,1.0,1486.0,0.026391176506876945,,,,65,True,,False
uniform_h4096,10318,6f87b7890bb915fe93bd1c8ff5091f180928e96466d8e7bbdbd6e94cdc9c4d00,49,195,12,0,11,12685,12908,49,20.272727272727273,13.0,55.0,4.0,58.0,1.0,,,,342,True,,True
uniform_h4096,10319,6f94e5dc297b56f90f220b9cfcfd3786d335837643a43dd6739aaf0fc3f15382,26,102,33,15,17,6088,12667,48,205.59375,53.0,532.3000000000002,1.0,1568.0,0.8842484951019287,,,,583,True,,False
uniform_h4096,10320,6f981d6a76621982ec792fc66b7ff991dbf971c9e45d5a006ad1b638c840331b,9,35,56,38,17,1230,11317,44,183.4,61.0,448.6,2.0,1372.0,0.9821294546127319,,,,1933,True,,False
uniform_h4096,10321,6f99954e3ad362fd68c5d65510565cc444a8c95f74e52287de3d0f7dd3f87e08,29,112,26,13,12,6944,13245,50,252.04,69.0,544.4,1.0,1967.0,0.9992543458938599,,,,5,True,,False
uniform_h4096,10322,6f9bb8d2f00adeae306b2671cc1f5c6be03cca37512f7ad940fb87b49f84dd29,43,171,17,5,11,10987,12312,47,82.8125,25.0,213.0,5.0,445.0,0.9996574521064758,,,,938,True,,False
uniform_h4096,10323,6f9f5108087a4ebdae2f6cf0cd421492a57ed30bf927ecba52f1303a74bb09ed,19,75,38,25,12,4099,13235,50,246.9189189189189,90.0,691.9999999999999,2.0,1376.0,0.9995705485343933,,,,15,True,,False
uniform_h4096,10324,6fa1c2dd90ecea7a3b3f4b1be892c0ec92fdc7e3e319851fd0c0d8500a34daad,50,197,12,0,11,12973,13140,50,15.181818181818182,8.0,36.0,2.0,54.0,1.0,,,,110,True,,True
uniform_h4096,10325,6fa34f286b2b72b60e17a4720a9638c99ffcf5c23638acb24a9338c5568ddfde,17,66,39,22,16,3531,12558,48,237.55263157894737,81.5,650.5000000000015,1.0,1630.0,0.03785852715373039,,,,692,True,,False
uniform_h4096,10326,6fa8d3c3734fabe1aa76f6914a833819c19d9d9213c638064431a97f0e4c250c,34,135,17,5,11,8394,12953,49,284.9375,25.5,833.0,2.0,2213.0,0.9999982714653015,,,,297,True,,False
uniform_h4096,10327,6faaf050c24932f74045036e1129246b38606b53f2293d3ce4575d71cef5404a,24,94,29,20,8,5534,13248,50,275.5,135.5,866.7000000000002,1.0,1268.0,0.9676128029823303,,,,2,True,,False
uniform_h4096,10328,6fb0059cb08b632d21f1d588969e69d829e350ee113a4e05b02baa92f50e0e67,46,183,17,2,14,11825,13120,50,80.9375,24.0,215.5,2.0,628.0,0.8397303223609924,,,,130,True,,False
uniform_h4096,10329,6fb027c96c75bdef6581428759d7f3547811255a612d24610ca6c39d3526c4c3,6,21,68,58,9,516,13134,50,188.32835820895522,92.0,589.9999999999998,1.0,1031.0,0.9999665021896362,,,,116,True,,False
uniform_h4096,10330,6fb1a535ef45c16db66fa7170096737723f3fcd211141126d63d7b02192760d1,30,117,20,11,8,7237,12264,47,264.57894736842104,53.0,671.9999999999997,2.0,1103.0,0.6400980353355408,,,,986,True,,False
uniform_h4096,10331,6fb39cae69ea4cab8f035ecde602d2096c4d7846e134786fc0eb7ba750434b89,37,146,24,14,9,9255,13171,50,170.2608695652174,134.0,324.2,5.0,833.0,0.9992177486419678,,,,79,True,,False
uniform_h4096,10332,6fb6798b89c84b55cedcec9d7f29e432c9e3a2a3f1299b18a76a277c86fc75fe,16,60,57,38,18,3240,12550,48,166.25,93.0,392.0,2.0,1005.0,0.991724967956543,,,,700,True,,False
uniform_h4096,10333,6fbaf3259e88acb23bd0730aacfbd291be089a51130b63a316b21e15d4bf46b1,31,122,27,12,14,7539,13065,50,212.53846153846155,29.5,543.0,1.0,1415.0,0.17545096576213837,,,,185,True,,False
uniform_h4096,10334,6fc0c100dee9efc039037665787c1220a3d18dc5c035a7b0b3f348eaad619542,31,121,25,14,10,7541,13016,50,228.125,92.0,715.9999999999999,3.0,847.0,0.28954848647117615,,,,234,True,,False
uniform_h4096,10335,6fc23f7d0e32529e474ca64a454933c47ed3dd4b24fbd562a72285c21dec5daf,27,104,27,18,8,6376,12817,49,247.73076923076923,75.0,643.0,2.0,1307.0,0.4410898983478546,,,,433,True,,False
uniform_h4096,10336,6fc72955087b9e1f884696e9f14f3ef7a6f31b54bf61bb8aa1e2d9087aa77860,13,50,52,37,14,2381,13171,50,211.5686274509804,133.0,406.0,1.0,1480.0,0.4490831792354584,,,,79,True,,False
uniform_h4096,10337,6fcbe89a5e6635531ef666e71eb0cc3a14da5058e5d736da4b22c3c925f15c22,37,147,15,6,8,9255,13244,50,284.92857142857144,60.5,859.5000000000001,3.0,1267.0,0.16589248180389404,,,,6,True,,False
uniform_h4096,10338,6fce997d545736417c998749d051720c0cda7f1165c1c437a34db92160cd60d7,10,39,52,39,12,1517,12052,46,206.5686274509804,75.0,574.0,4.0,1305.0,0.9192419052124023,,,,1198,True,,False
uniform_h4096,10339,6fd83ae1737b0b956e56f7cee5c2f4f6670e114f9c9f35c662c0b10129ae2cf7,30,116,19,13,5,7230,12102,46,270.6666666666667,180.0,641.6000000000001,9.0,925.0,0.9970454573631287,,,,1148,True,,False
uniform_h4096,10340,6fd8f54157561aac83b2c557952ab1e1ad672073f07b5bf955af04ff05cc572a,14,52,39,26,12,2662,12965,49,271.13157894736844,147.0,669.1,1.0,1622.0,0.9986765384674072,,,,285,True,,False
uniform_h4096,10341,6fda3e243497df333d9491800d81d514e85b7fe2d8ad03cfc02aa8b4df3f5b28,3,9,66,59,6,99,11922,46,181.8923076923077,108.0,416.8,2.0,1116.0,0.5812209248542786,,,,1328,True,,False
uniform_h4096,10342,6fdf109a7717bd9f9ae6a1da00d3a815dd366a4d6cc1e5577260b6e5d8933d59,7,27,57,44,12,725,12635,48,212.67857142857142,107.0,551.5,2.0,2266.0,0.9990402460098267,,,,615,True,,False
uniform_h4096,10343,6fe2c0d572e5aa928b29a1008b44196352e3b83172a53d6ccea298ffd0d4f316,4,14,66,55,10,197,12874,49,195.03076923076924,103.0,466.40000000000015,1.0,1563.0,0.7811050415039062,,,,376,True,,False
uniform_h4096,10344,6fe4f3e8075c7a7be2cf17c4e8a53dd4d8908c84bacc1fdf8313ab72205cc711,36,140,18,9,8,8964,13090,50,242.7058823529412,92.0,752.4000000000002,6.0,1354.0,0.9997071027755737,,,,160,True,,False
uniform_h4096,10345,6ff3a858e3f0bef65722fb73029624dd145ae6bb80b356b86ced4be98709047f,16,60,48,38,9,3241,13200,50,211.89361702127658,111.0,473.59999999999997,4.0,1227.0,0.9962741136550903,,,,50,True,,False
uniform_h4096,10346,6ff45347e5c57ec7b6d09f8347d8822a7265713336fc75036ce55caa92a4084a,39,153,21,6,14,9843,12549,48,135.3,17.0,474.9000000000002,4.0,886.0,0.6932718753814697,,,,701,True,,False
uniform_h4096,10347,6ff553e0ab97305b9758a379649e31c53b479b6e8a6823145d97b738bc24c23f,6,20,62,53,8,522,13131,50,206.70491803278688,124.0,489.0,4.0,1310.0,0.9423139691352844,,,,119,True,,False
uniform_h4096,10348,6ffa37f53901bfc47aa2f5135457b5bccc0b41fe7a48149cc369677c860f336d,4,13,63,60,2,202,12594,48,199.8709677419355,110.5,490.59999999999997,5.0,832.0,0.9983633160591125,,,,656,True,,False
uniform_h4096,10349,6ffc2fec1c958ee998cd73bb31513f400a2275bd32b8ab947f4022cddd9ac796,29,112,41,22,18,6947,13150,50,155.075,35.5,501.0000000000001,1.0,735.0,0.9709686636924744,,,,100,True,,False
uniform_h4096,10350,6ffc667f9928d5b253fbea71b95383df1442248d17fb1f9ffcb5b9671419f14e,50,198,10,0,9,12971,13190,50,24.333333333333332,19.0,46.20000000000001,3.0,83.0,0.9998869299888611,,,,60,True,,True
uniform_h4096,10351,6ffe61956cfec8112f11f61dc855c37534a7b79726ed210d89f9738368da231f,19,74,45,31,13,4105,12475,48,190.22727272727272,122.0,432.0,2.0,1540.0,0.9997914433479309,,,,775,True,,False
uniform_h4096,10352,6fff1d73360cd0d898d670cefe421b961d98c29727ad034cd6a57df93675aced,30,119,22,18,3,7229,13233,50,285.9047619047619,174.0,468.0,23.0,2072.0,0.9999991059303284,,,,17,True,,False
uniform_h4096,10353,6fffe484326de88dd0c48fee4f830ae0a35c3732b6fe8e96e3e74e665035a697,1,1,71,67,3,1,13128,50,187.52857142857144,111.5,419.4,3.0,1478.0,0.3122158348560333,,,,122,True,,False
uniform_h4096,10354,70031f837373896e49fb3f296e9471dbb11eebe2b81268c21cf77a98cbd2bd04,10,39,56,41,14,1517,13153,50,211.56363636363636,112.0,596.0,1.0,928.0,0.9954712390899658,,,,97,True,,False
uniform_h4096,10355,7007e5cd46c7b928b61e163f3c519cccb24e92825d5fa78273469a989e85e814,37,145,17,8,8,9256,13196,50,246.25,74.0,691.0,2.0,791.0,0.9978896975517273,,,,54,True,,False
uniform_h4096,10356,7009cb2318b04f391adcd8aeb68f3f1cdd56dd900c05f22eec9f1e0c945f6b94,18,70,31,22,8,3818,12286,47,282.26666666666665,125.5,545.0000000000005,1.0,1603.0,0.004328891169279814,,,,964,True,,False
uniform_h4096,10357,700c31deaf3d891abe8679e25a8454bcce2dcf65abe8e8eedfc25d3eb283792f,8,28,36,32,3,960,12564,48,331.54285714285714,226.0,724.8000000000001,16.0,1175.0,0.9007652401924133,,,,686,True,,False
uniform_h4096,10358,7011033bef4f66776fe0af323699a19a2472405c781df281435c03279745aaca,37,146,22,10,11,9257,13091,50,182.57142857142858,37.0,523.0,2.0,921.0,0.9405037760734558,,,,159,True,,False
uniform_h4096,10359,7012e78c82b2f207ff185fd22c17c47fae8735fc68da345285e024e87ac0abe1,6,23,58,49,8,520,12931,49,217.73684210526315,118.0,420.4,2.0,1645.0,0.005941614508628845,,,,319,True,,False
uniform_h4096,10360,701a79a312551e29fa04c88ea4f1e8acc9eae982db8a105761b3d044d8f6de98,21,82,44,31,12,4673,12870,49,190.62790697674419,59.0,520.0000000000002,1.0,1192.0,0.9995273947715759,,,,380,True,,False
uniform_h4096,10361,701e6bfd38c121fcebded91412b4b34b8763ea6484ae2059dbf4390616261d1b,43,169,16,2,13,10991,12218,47,81.8,17.0,194.59999999999994,2.0,710.0,0.32570549845695496,,,,1032,True,,False
uniform_h4096,10362,70205ed372b82b1525f62c6e272b2fbdecaa7366d343727e60e4eb7a0482ef57,7,24,69,53,15,727,12783,49,177.2941176470588,89.5,467.70000000000005,2.0,910.0,0.9651889801025391,,,,467,True,,False
uniform_h4096,10363,7021118ee90e953eb09c674c53d1bd28de2d2bc6c661d7b682a5dc03a093f4bf,44,173,16,3,12,11266,12465,48,79.93333333333334,13.0,118.4,2.0,757.0,0.9999971389770508,,,,785,True,,False
uniform_h4096,10364,70221ef9bbcfced234380e380907139a8399b9b3b67df69e4353c0d87734537e,50,196,18,0,17,12969,13242,50,16.058823529411764,12.0,39.4,1.0,43.0,0.9822965264320374,,,,8,True,,True
uniform_h4096,10365,7026023fb28c52ea7fd32a9714a7d0592f946716aff768485bebd0acd3a143d9,2,4,69,67,1,34,13036,50,191.2058823529412,70.5,314.90000000000026,5.0,2095.0,0.9814237356185913,,,,214,True,,False
uniform_h4096,10366,702ab7bf8e32ec0e1b18ef20e3459af19c3a974e6ffe54774c156c4c7dbd15a5,18,68,37,23,13,3821,12652,48,245.30555555555554,54.5,740.5,1.0,1622.0,0.13288307189941406,,,,598,True,,False
uniform_h4096,10367,7031cd7d2074f345b3d9af50c07f445b1ea2ee95e384568b7a2d695ad107329d,17,65,46,37,8,3533,12638,48,202.33333333333334,91.0,491.80000000000007,4.0,1119.0,0.9616915583610535,,,,612,True,,False
uniform_h4096,10368,703222525771a7d0849f9a69695d381957bbab139b70cc3ac9d040009389f96b,21,82,27,11,15,4667,11128,43,248.5,30.0,713.0,2.0,1898.0,0.8761343359947205,,,,2122,True,,False
uniform_h4096,10369,7036c8fa0b2649018283fe88290dca2a7c5d7a343f74fd5c018ba9372adf6bfc,7,26,50,38,11,724,10629,41,202.14285714285714,97.0,507.8,1.0,1428.0,0.0012887195916846395,,,,2621,True,,False
